order_id,restaurant_type,order_size,distance_km,traffic_level,weather,prep_time_min,delivery_time_min
1861,Fine Dining,2,14.2,Low,Rainy,34,89.9
1862,Cafe,3,10.73,High,Clear,39,112.6
1863,Casual Dining,1,11.44,Low,Rainy,6,57.1
1864,Street Food,2,4.02,High,Stormy,8,67.6
1865,Cafe,4,2.94,Medium,Clear,9,45.9
1866,Fine Dining,6,6.22,Low,Clear,6,51.5
1867,Casual Dining,6,11.62,Low,Rainy,35,98.2
1868,Casual Dining,7,14.11,Low,Clear,31,100.5
1869,Street Food,5,6.7,Medium,Snowy,28,99.4
1870,Fast Food,7,11.73,Low,Rainy,8,74.4
1871,Fine Dining,2,7.32,Medium,Clear,32,73.4
1872,Street Food,4,4.78,Medium,Clear,9,46.4
1873,Fine Dining,2,11.22,Medium,Rainy,31,84.5
1874,Fast Food,2,12.07,Medium,Clear,9,55.1
1875,Fast Food,6,3.44,Low,Clear,9,25.2
1876,Street Food,3,4.92,High,Clear,13,53.5
1877,Fast Food,1,7.67,Medium,Rainy,31,69.4
1878,Cafe,5,3.2,High,Clear,8,56.3
1879,Casual Dining,4,13.97,Low,Rainy,28,94.3
1880,Street Food,2,9.07,High,Clear,31,84.8
1881,Fine Dining,5,2.26,High,Clear,5,46.8
1882,Cafe,2,3.17,Medium,Clear,36,56.1
1883,Street Food,6,14.34,Medium,Clear,20,81.5
1884,Fast Food,1,11.2,High,Stormy,27,100.1
1885,Fast Food,6,11.15,High,Snowy,32,115.2
1886,Fast Food,5,1.55,Medium,Clear,24,54.0
1887,Fast Food,4,13.48,Low,Clear,21,73.6
1888,Fine Dining,2,6.93,High,Snowy,12,75.1
1889,Cafe,1,10.07,Low,Clear,22,70.8
1890,Casual Dining,6,14.42,Low,Clear,17,87.5
1891,Fine Dining,5,1.95,High,Clear,13,48.8
1892,Fine Dining,6,7.49,High,Rainy,34,101.5
1893,Casual Dining,2,1.22,High,Clear,32,67.9
1894,Casual Dining,2,7.74,Medium,Rainy,22,69.9
1895,Fast Food,4,4.16,Medium,Clear,24,65.2
1896,Fine Dining,1,13.71,High,Clear,23,86.9
1897,Street Food,3,6.28,Low,Clear,9,37.9
1898,Casual Dining,6,9.69,Medium,Stormy,38,93.6
1899,Casual Dining,2,12.97,Medium,Stormy,21,95.3
1900,Cafe,5,14.76,Low,Rainy,32,103.9
1901,Street Food,6,7.81,Low,Clear,34,90.1
1902,Street Food,4,7.11,Low,Clear,22,74.2
1903,Casual Dining,4,1.6,Medium,Clear,10,25.0
1904,Fast Food,2,0.68,Low,Clear,30,42.1
1905,Cafe,2,9.33,Medium,Stormy,19,87.4
1906,Street Food,2,1.45,Medium,Clear,5,23.6
1907,Casual Dining,7,6.02,Medium,Rainy,21,65.6
1908,Street Food,3,0.55,Low,Clear,35,64.3
1909,Cafe,2,9.42,Medium,Clear,6,48.3
1910,Cafe,6,6.67,Low,Rainy,39,92.1
1911,Fine Dining,6,2.34,Low,Clear,31,63.4
1912,Casual Dining,7,4.8,Low,Clear,7,33.8
1913,Cafe,7,8.76,Medium,Clear,24,76.3
1914,Fine Dining,1,10.02,Low,Stormy,12,80.5
1915,Fine Dining,5,7.2,Low,Clear,33,75.4
1916,Street Food,2,12.16,Low,Clear,12,68.1
1917,Street Food,6,2.13,High,Rainy,31,83.3
1918,Fine Dining,7,1.73,High,Clear,30,67.2
1919,Street Food,6,1.14,Low,Clear,14,35.1
1920,Cafe,6,8.27,Low,Clear,34,77.8
1921,Fast Food,7,10.74,High,Clear,37,109.1
1922,Cafe,3,2.39,Low,Clear,24,43.9
1923,Fine Dining,7,9.76,Low,Rainy,8,51.0
1924,Fine Dining,7,7.42,Low,Clear,27,73.7
1925,Cafe,5,14.82,High,Clear,33,104.7
1926,Street Food,7,10.9,Medium,Clear,36,86.5
1927,Street Food,4,10.03,Low,Clear,30,72.6
1928,Fine Dining,7,8.77,Low,Clear,9,52.2
1929,Casual Dining,6,14.96,High,Clear,28,109.4
1930,Street Food,2,14.72,Medium,Clear,6,78.7
1931,Cafe,6,8.3,Medium,Clear,19,76.4
1932,Street Food,5,7.1,Low,Clear,12,55.3
1933,Cafe,4,7.2,Medium,Clear,18,63.1
1934,Fine Dining,7,6.71,Low,Clear,9,60.6
1935,Street Food,3,8.21,Medium,Clear,13,60.1
1936,Cafe,1,4.47,Low,Clear,26,54.7
1937,Fine Dining,7,13.94,Low,Rainy,34,101.9
1938,Casual Dining,2,7.61,Medium,Rainy,37,91.0
1939,Cafe,1,12.71,High,Clear,11,77.5
1940,Casual Dining,3,7.39,Low,Snowy,7,51.7
1941,Casual Dining,5,10.92,Low,Stormy,36,100.4
1942,Fast Food,5,5.38,Medium,Clear,23,73.6
1943,Street Food,3,9.56,Medium,Clear,35,88.2
1944,Cafe,6,7.73,Medium,Stormy,34,88.7
1945,Casual Dining,3,5.82,Medium,Clear,29,52.6
1946,Fast Food,7,13.28,Low,Clear,17,73.2
1947,Fine Dining,2,2.13,Medium,Snowy,16,50.6
1948,Cafe,4,7.56,Low,Rainy,13,63.3
1949,Casual Dining,7,3.32,High,Clear,13,60.4
1950,Street Food,7,12.99,Medium,Rainy,31,96.8
1951,Fast Food,7,4.18,Medium,Clear,35,82.0
1952,Casual Dining,1,9.68,Low,Stormy,10,68.8
1953,Street Food,1,2.9,Low,Clear,33,49.8
1954,Casual Dining,5,6.37,Medium,Clear,34,79.6
1955,Cafe,7,13.54,Low,Rainy,15,82.2
1956,Cafe,6,2.91,High,Clear,10,53.7
1957,Cafe,5,10.12,Medium,Clear,35,81.5
1958,Fast Food,2,3.47,Low,Clear,39,67.7
1959,Cafe,3,6.53,Low,Clear,16,46.5
1960,Street Food,1,8.34,Medium,Stormy,10,70.5
1961,Casual Dining,7,8.87,Low,Clear,30,73.9
1962,Fine Dining,2,9.24,Medium,Clear,36,87.4
1963,Street Food,5,9.78,Medium,Rainy,8,71.8
1964,Street Food,5,4.44,Low,Clear,7,39.3
1965,Cafe,1,6.32,Medium,Clear,6,45.1
1966,Fast Food,5,1.04,Medium,Clear,24,52.7
1967,Casual Dining,6,11.65,High,Clear,23,88.5
1968,Fast Food,5,12.64,Medium,Clear,16,82.5
1969,Casual Dining,4,3.39,Medium,Clear,32,68.4
1970,Casual Dining,3,3.42,Low,Rainy,13,41.3
1971,Fast Food,5,1.11,Low,Clear,15,44.2
1972,Street Food,4,14.57,Low,Rainy,34,95.4
1973,Casual Dining,2,12.2,Medium,Rainy,6,68.6
1974,Fast Food,5,5.73,Low,Clear,37,72.9
1975,Casual Dining,6,7.49,Medium,Stormy,11,81.2
1976,Fine Dining,2,4.73,Low,Clear,25,59.5
1977,Street Food,7,9.16,Medium,Rainy,16,70.3
1978,Cafe,5,10.9,Medium,Clear,25,76.3
1979,Casual Dining,1,6.99,Medium,Clear,27,59.6
1980,Fine Dining,4,13.17,High,Stormy,10,91.8
1981,Cafe,4,8.0,Medium,Snowy,18,83.6
1982,Cafe,1,2.59,Low,Clear,36,58.3
1983,Casual Dining,3,9.52,Medium,Clear,17,68.7
1984,Fast Food,7,7.2,Medium,Stormy,31,84.5
1985,Casual Dining,6,14.07,Medium,Clear,15,79.0
1986,Fine Dining,4,6.18,High,Clear,36,91.4
1987,Cafe,2,6.34,Low,Clear,7,39.5
1988,Casual Dining,6,9.94,High,Rainy,6,73.7
1989,Fast Food,4,8.14,Low,Stormy,34,84.5
1990,Casual Dining,7,5.93,Medium,Stormy,6,54.9
1991,Street Food,3,14.85,Low,Clear,33,93.8
1992,Fast Food,7,4.88,Low,Rainy,26,58.7
1993,Fine Dining,2,4.52,High,Clear,29,76.5
1994,Cafe,7,13.03,Medium,Rainy,23,101.4
1995,Casual Dining,6,0.55,High,Clear,20,51.7
1996,Fast Food,2,3.42,Low,Clear,21,46.6
1997,Street Food,1,9.06,Medium,Rainy,31,71.0
1998,Fast Food,5,2.86,Medium,Clear,23,53.1
1999,Street Food,1,14.79,Low,Clear,34,89.4
2000,Fine Dining,6,7.23,Low,Clear,18,72.2
2001,Cafe,5,9.16,Low,Rainy,36,93.7
2002,Fine Dining,1,2.83,High,Clear,27,67.5
2003,Casual Dining,5,4.7,Medium,Clear,14,52.7
2004,Fast Food,4,9.41,Low,Clear,33,79.0
2005,Street Food,7,8.47,Low,Rainy,15,57.5
2006,Street Food,2,11.87,Low,Clear,19,73.9
2007,Fast Food,5,4.4,Medium,Rainy,36,68.7
2008,Fast Food,4,9.98,High,Stormy,31,112.9
2009,Casual Dining,7,4.72,Medium,Clear,5,41.2
2010,Fine Dining,7,9.01,Low,Rainy,18,85.2
2011,Street Food,3,9.27,Medium,Clear,7,59.3
2012,Casual Dining,1,2.27,High,Clear,34,71.1
2013,Fine Dining,3,8.46,Medium,Clear,35,89.6
2014,Casual Dining,6,0.67,High,Clear,5,46.0
2015,Street Food,4,7.77,Low,Stormy,18,79.0
2016,Fast Food,3,10.61,Medium,Stormy,19,87.9
2017,Fast Food,3,1.56,Medium,Stormy,29,59.9
2018,Fine Dining,7,14.11,Medium,Snowy,18,113.6
2019,Cafe,4,7.15,Medium,Clear,28,75.1
2020,Fine Dining,7,14.11,Low,Clear,6,76.5
2021,Cafe,2,2.06,Low,Clear,38,53.6
2022,Casual Dining,5,14.27,High,Rainy,27,94.8
2023,Casual Dining,6,2.08,Low,Clear,12,46.9
2024,Street Food,6,7.19,High,Stormy,9,69.3
2025,Cafe,1,14.1,Medium,Rainy,33,91.7
2026,Street Food,7,3.87,Medium,Rainy,37,91.7
2027,Fast Food,5,1.0,High,Clear,24,55.8
2028,Cafe,1,12.0,Medium,Clear,20,70.7
2029,Fine Dining,6,9.14,Medium,Clear,28,90.5
2030,Fast Food,5,7.95,Low,Snowy,33,86.0
2031,Fast Food,3,1.0,High,Clear,39,70.4
2032,Fine Dining,2,9.97,Medium,Rainy,13,58.4
2033,Fast Food,3,2.99,Medium,Snowy,26,85.9
2034,Cafe,2,14.0,Medium,Clear,24,89.9
2035,Street Food,7,10.44,Low,Clear,8,62.6
2036,Fast Food,4,10.75,High,Clear,16,82.3
2037,Cafe,1,3.87,Low,Clear,27,55.5
2038,Casual Dining,1,13.27,Low,Stormy,12,80.4
2039,Cafe,4,8.3,Low,Clear,14,61.7
2040,Street Food,5,12.93,Low,Clear,27,74.5
2041,Cafe,4,4.43,Medium,Clear,33,65.8
2042,Fine Dining,7,11.45,Low,Clear,36,97.6
2043,Street Food,6,8.83,Low,Clear,18,66.7
2044,Casual Dining,4,1.2,Low,Rainy,20,46.7
2045,Fine Dining,2,6.38,Medium,Clear,21,65.3
2046,Cafe,6,3.17,Medium,Rainy,24,72.1
2047,Street Food,4,5.71,Medium,Clear,16,53.8
2048,Casual Dining,1,6.06,Medium,Clear,13,46.2
2049,Fine Dining,3,7.39,Medium,Stormy,12,57.3
2050,Casual Dining,2,9.2,Low,Clear,25,66.4
2051,Cafe,7,8.78,High,Clear,36,108.6
2052,Casual Dining,2,1.07,Low,Clear,22,48.9
2053,Fast Food,5,11.38,Low,Rainy,33,89.6
2054,Fine Dining,3,14.26,Medium,Clear,11,75.2
2055,Casual Dining,2,5.56,Medium,Clear,10,43.9
2056,Cafe,4,3.11,High,Clear,24,69.4
2057,Cafe,2,8.33,Low,Clear,13,53.4
2058,Casual Dining,2,10.72,Medium,Clear,13,68.4
2059,Cafe,2,10.34,Medium,Stormy,12,71.0
2060,Street Food,5,9.38,Low,Rainy,21,80.9
2061,Street Food,2,2.62,Low,Clear,28,40.6
2062,Street Food,2,12.63,Medium,Clear,27,85.1
2063,Fast Food,5,6.67,Low,Clear,37,81.9
2064,Casual Dining,6,3.71,Low,Clear,26,53.2
2065,Fast Food,3,1.75,Low,Rainy,26,43.4
2066,Cafe,7,6.54,Low,Clear,31,84.9
2067,Fast Food,6,9.46,Low,Clear,6,67.1
2068,Cafe,1,10.15,Low,Clear,35,83.3
2069,Cafe,5,14.46,Low,Clear,17,81.4
2070,Fine Dining,5,2.72,High,Clear,6,47.7
2071,Street Food,2,14.79,Low,Rainy,11,76.0
2072,Cafe,2,9.99,Medium,Clear,15,61.5
2073,Fine Dining,7,7.09,High,Clear,30,81.1
2074,Street Food,1,13.38,High,Clear,25,95.2
2075,Cafe,2,10.57,Low,Rainy,19,66.3
2076,Cafe,4,5.56,Low,Clear,20,61.1
2077,Fast Food,2,13.32,Medium,Clear,13,78.3
2078,Fast Food,2,10.17,High,Clear,25,82.7
2079,Street Food,4,10.63,Low,Clear,10,66.1
2080,Cafe,1,13.5,Low,Clear,5,59.1
2081,Casual Dining,4,7.0,High,Clear,35,85.6
2082,Fast Food,5,10.03,Medium,Clear,9,63.9
2083,Street Food,4,11.3,Medium,Clear,30,84.6
2084,Cafe,3,7.08,Medium,Clear,5,47.0
2085,Cafe,5,1.71,Low,Rainy,5,25.9
2086,Casual Dining,2,11.69,Medium,Clear,33,90.2
2087,Street Food,7,1.19,Medium,Clear,26,55.3
2088,Cafe,5,10.91,Medium,Clear,23,82.2
2089,Fast Food,1,13.71,High,Rainy,32,104.1
2090,Casual Dining,1,5.53,Medium,Snowy,9,74.1
2091,Street Food,4,1.98,Low,Rainy,25,62.9
2092,Casual Dining,5,3.88,Medium,Clear,26,58.2
2093,Fast Food,2,8.65,Medium,Rainy,24,84.2
2094,Street Food,1,14.17,Medium,Clear,16,74.4
2095,Casual Dining,6,7.93,Low,Clear,10,51.9
2096,Fine Dining,2,2.13,Medium,Clear,33,60.0
2097,Fast Food,6,9.6,Medium,Clear,39,88.4
2098,Fast Food,3,11.13,Medium,Clear,15,62.0
2099,Fast Food,6,6.2,High,Clear,37,91.9
2100,Fine Dining,1,10.96,Low,Clear,29,80.0
2101,Fine Dining,4,5.21,Low,Snowy,18,66.4
2102,Cafe,3,11.94,Medium,Clear,33,76.7
2103,Casual Dining,5,5.45,High,Clear,17,63.5
2104,Cafe,2,4.21,Low,Stormy,19,57.4
2105,Casual Dining,1,13.25,Low,Rainy,12,61.0
2106,Fine Dining,3,8.45,High,Clear,37,102.6
2107,Fine Dining,3,4.63,High,Rainy,15,61.9
2108,Cafe,1,14.06,High,Clear,19,96.2
2109,Street Food,5,10.52,Low,Clear,25,74.7
2110,Cafe,5,3.7,High,Rainy,10,56.4
2111,Casual Dining,4,9.41,Medium,Clear,29,79.8
2112,Cafe,7,13.12,Medium,Rainy,5,89.3
2113,Fast Food,6,10.59,Low,Clear,37,95.5
2114,Casual Dining,5,4.05,Medium,Rainy,36,71.5
2115,Casual Dining,4,9.91,Low,Clear,6,58.4
2116,Street Food,6,9.48,Low,Snowy,29,101.9
2117,Fine Dining,3,12.4,Medium,Clear,37,80.3
2118,Casual Dining,1,3.08,Low,Snowy,15,55.2
2119,Fine Dining,5,10.64,Low,Clear,23,90.3
2120,Cafe,4,0.9,Low,Rainy,29,55.6
2121,Fast Food,3,10.59,Medium,Rainy,32,93.8
2122,Street Food,5,14.43,Low,Clear,14,72.3
2123,Fine Dining,2,3.03,Medium,Rainy,35,66.2
2124,Casual Dining,7,5.01,Medium,Clear,20,64.1
2125,Fine Dining,3,8.95,Medium,Clear,22,72.8
2126,Casual Dining,5,11.12,Medium,Rainy,26,87.8
2127,Fine Dining,3,5.49,Medium,Stormy,39,93.2
2128,Casual Dining,1,10.13,Low,Clear,16,57.4
2129,Cafe,1,13.54,Low,Clear,32,72.6
2130,Casual Dining,7,11.04,Medium,Clear,13,83.5
2131,Casual Dining,1,10.81,High,Rainy,34,98.0
2132,Fast Food,6,6.04,Low,Snowy,22,84.9
2133,Casual Dining,2,13.72,Medium,Rainy,28,77.3
2134,Fast Food,1,4.52,High,Clear,23,66.3
2135,Street Food,2,3.48,High,Clear,18,54.4
2136,Fast Food,1,5.78,Low,Clear,6,43.3
2137,Cafe,6,9.93,Medium,Stormy,15,87.1
2138,Fast Food,3,12.99,Low,Snowy,30,113.2
2139,Street Food,5,2.42,Medium,Rainy,12,48.3
2140,Cafe,5,12.3,Low,Snowy,7,82.9
2141,Fine Dining,1,12.29,Medium,Clear,19,76.4
2142,Fine Dining,5,9.01,High,Rainy,17,83.9
2143,Fast Food,1,11.53,High,Clear,20,76.1
2144,Fast Food,1,3.14,High,Clear,26,67.6
2145,Street Food,7,2.96,Low,Rainy,37,79.3
2146,Street Food,4,13.01,Low,Clear,6,66.9
2147,Casual Dining,4,7.72,Medium,Rainy,33,95.7
2148,Street Food,7,4.07,Medium,Rainy,38,78.2
2149,Casual Dining,4,10.49,Low,Rainy,20,72.5
2150,Cafe,2,13.43,Low,Rainy,18,85.5
2151,Fast Food,4,9.67,High,Clear,9,62.4
2152,Cafe,1,5.54,High,Clear,22,71.0
2153,Street Food,6,7.51,Low,Clear,30,65.7
2154,Cafe,6,11.41,Low,Clear,14,67.7
2155,Cafe,3,1.48,Medium,Clear,10,33.1
2156,Cafe,4,3.65,High,Clear,18,53.7
2157,Street Food,6,7.21,Medium,Clear,6,48.2
2158,Cafe,4,9.26,High,Clear,31,94.6
2159,Casual Dining,3,5.42,Medium,Clear,13,54.5
2160,Street Food,6,4.83,High,Clear,17,60.3
2161,Cafe,1,1.1,Medium,Clear,25,49.8
2162,Street Food,2,0.97,High,Clear,6,39.4
2163,Fine Dining,7,4.54,High,Clear,7,59.8
2164,Casual Dining,7,8.19,Low,Clear,17,74.7
2165,Cafe,7,8.57,Low,Clear,25,70.4
2166,Fine Dining,4,7.66,High,Clear,37,85.4
2167,Fine Dining,6,6.44,Low,Clear,24,57.7
2168,Street Food,6,4.16,Medium,Clear,22,57.4
2169,Fine Dining,3,6.31,High,Clear,29,71.1
2170,Casual Dining,1,2.51,High,Rainy,29,69.1
2171,Casual Dining,5,2.17,Low,Clear,19,48.7
2172,Fast Food,6,4.85,Medium,Rainy,21,78.8
2173,Casual Dining,2,14.93,Medium,Clear,33,93.4
2174,Fine Dining,3,5.23,Low,Snowy,37,85.1
2175,Casual Dining,6,14.08,High,Clear,36,115.4
2176,Street Food,6,6.19,Medium,Rainy,12,68.2
2177,Fast Food,3,6.87,High,Clear,17,64.4
2178,Fine Dining,3,12.06,Low,Clear,21,71.6
2179,Fast Food,4,1.86,Low,Clear,25,54.1
2180,Fine Dining,6,3.14,High,Clear,18,65.4
2181,Street Food,5,14.62,Medium,Clear,29,108.8
2182,Fast Food,2,7.84,Low,Snowy,28,86.8
2183,Cafe,1,1.14,High,Stormy,37,75.2
2184,Fine Dining,1,1.19,High,Rainy,12,52.1
2185,Cafe,5,13.65,Medium,Stormy,32,118.6
2186,Fast Food,3,13.16,Medium,Clear,23,81.4
2187,Cafe,3,7.15,Low,Rainy,15,57.9
2188,Cafe,3,2.87,High,Clear,14,54.5
2189,Fast Food,6,12.54,High,Clear,5,69.9
2190,Street Food,3,5.21,Low,Rainy,9,44.0
2191,Cafe,3,6.58,Low,Clear,20,58.0
2192,Cafe,6,10.4,High,Rainy,24,84.5
2193,Street Food,6,5.62,Low,Clear,24,55.4
2194,Cafe,5,9.62,High,Clear,32,95.5
2195,Cafe,4,13.34,High,Stormy,9,100.4
2196,Cafe,6,12.06,High,Stormy,7,84.6
2197,Casual Dining,2,6.03,Medium,Clear,34,68.2
2198,Street Food,3,4.68,Medium,Rainy,27,51.3
2199,Cafe,4,4.64,Low,Clear,38,70.8
2200,Street Food,1,5.55,Medium,Clear,32,75.1
2201,Fine Dining,5,7.66,Low,Stormy,5,65.0
2202,Fine Dining,4,6.54,Medium,Clear,31,66.1
2203,Cafe,6,2.43,Low,Clear,38,65.3
2204,Street Food,3,2.87,Low,Clear,35,65.7
2205,Street Food,3,5.47,Low,Clear,36,66.1
2206,Street Food,3,8.65,High,Clear,11,61.8
2207,Casual Dining,4,9.09,Medium,Rainy,38,99.0
2208,Fine Dining,3,7.55,Low,Clear,8,55.6
2209,Street Food,6,11.21,Medium,Clear,23,88.2
2210,Street Food,4,11.19,Low,Clear,26,73.0
2211,Casual Dining,3,6.7,High,Clear,33,88.5
2212,Casual Dining,1,2.3,Medium,Clear,38,61.2
2213,Street Food,1,8.19,Low,Clear,38,76.9
2214,Fast Food,2,6.03,Low,Clear,7,35.9
2215,Street Food,3,2.5,High,Clear,25,60.8
2216,Street Food,3,14.74,Medium,Clear,25,98.3
2217,Casual Dining,4,5.86,Low,Rainy,21,75.2
2218,Casual Dining,4,9.57,Medium,Clear,33,69.7
2219,Street Food,7,7.61,Low,Clear,37,79.5
2220,Street Food,3,2.57,Low,Clear,30,49.7
2221,Street Food,2,1.31,High,Snowy,11,64.1
2222,Casual Dining,3,9.57,Low,Rainy,13,64.9
2223,Street Food,6,4.08,High,Stormy,22,88.6
2224,Street Food,4,4.03,Medium,Rainy,5,40.5
2225,Cafe,3,14.38,Low,Clear,15,67.4
2226,Fast Food,4,7.2,High,Stormy,26,86.1
2227,Fine Dining,3,0.93,Low,Clear,36,60.2
2228,Fast Food,5,5.43,Medium,Clear,14,56.0
2229,Cafe,4,8.98,High,Clear,31,95.4
2230,Fine Dining,2,5.26,High,Clear,16,58.3
2231,Street Food,5,0.89,Low,Rainy,34,61.7
2232,Cafe,6,6.94,Low,Clear,14,49.3
2233,Street Food,3,2.04,Medium,Clear,16,44.0
2234,Casual Dining,7,9.48,Low,Rainy,25,89.4
2235,Cafe,6,9.48,Medium,Rainy,31,105.2
2236,Casual Dining,4,1.05,Low,Rainy,10,32.6
2237,Cafe,5,4.71,Medium,Snowy,12,66.1
2238,Cafe,6,6.5,Low,Clear,10,56.4
2239,Casual Dining,2,8.48,High,Clear,38,87.0
2240,Fine Dining,7,4.79,Medium,Clear,26,64.5
2241,Fast Food,4,4.67,Low,Stormy,33,88.2
2242,Street Food,5,14.75,High,Clear,13,101.3
2243,Cafe,6,1.11,Low,Clear,25,46.5
2244,Street Food,5,14.84,Low,Clear,36,102.3
2245,Casual Dining,5,1.19,Low,Clear,12,23.9
2246,Street Food,6,4.68,High,Clear,14,71.7
2247,Casual Dining,1,7.66,Medium,Rainy,27,62.3
2248,Street Food,3,2.58,Low,Rainy,24,51.4
2249,Fast Food,4,2.46,High,Rainy,17,59.8
2250,Fast Food,4,4.22,Low,Clear,26,61.5
2251,Fast Food,7,14.62,High,Clear,19,99.8
2252,Fast Food,7,6.01,Low,Clear,35,76.5
2253,Fast Food,7,8.71,High,Clear,36,89.1
2254,Fast Food,4,10.71,Medium,Clear,17,87.5
2255,Casual Dining,5,11.26,High,Rainy,29,105.7
2256,Cafe,7,10.48,High,Clear,25,90.2
2257,Street Food,6,5.39,High,Clear,8,58.3
2258,Fast Food,3,2.12,Medium,Clear,19,48.4
2259,Casual Dining,2,4.58,High,Clear,25,54.8
2260,Casual Dining,4,3.55,Medium,Clear,12,50.9
2261,Casual Dining,6,2.48,Low,Clear,35,65.3
2262,Cafe,3,0.86,High,Clear,14,41.0
2263,Street Food,3,14.07,Medium,Clear,25,84.6
2264,Cafe,1,13.85,Low,Clear,21,71.3
2265,Fine Dining,6,1.23,Medium,Snowy,9,70.4
2266,Casual Dining,4,3.01,Medium,Clear,17,48.3
2267,Fine Dining,7,2.52,Medium,Clear,25,49.9
2268,Fast Food,5,4.58,Medium,Clear,16,57.5
2269,Fast Food,7,3.46,Low,Rainy,29,71.0
2270,Cafe,3,14.21,Medium,Rainy,32,106.1
2271,Street Food,3,1.72,High,Clear,6,37.3
2272,Fine Dining,2,3.57,Low,Rainy,25,53.0
2273,Street Food,7,1.67,Medium,Rainy,26,76.1
2274,Cafe,1,14.72,Low,Snowy,6,77.8
2275,Fast Food,3,13.82,Low,Clear,34,87.3
2276,Street Food,3,10.89,Medium,Snowy,5,79.7
2277,Street Food,5,6.68,Low,Rainy,17,65.3
2278,Fast Food,5,3.26,Medium,Rainy,7,53.6
2279,Fine Dining,2,3.71,Medium,Rainy,24,67.3
2280,Fast Food,6,6.92,Low,Stormy,9,63.7
2281,Street Food,2,11.64,Medium,Stormy,6,69.2
2282,Fine Dining,2,4.34,High,Clear,30,66.9
2283,Fine Dining,5,5.01,Low,Clear,33,76.1
2284,Fast Food,7,9.2,Medium,Stormy,22,95.7
2285,Street Food,7,3.95,High,Clear,13,56.5
2286,Cafe,7,8.97,High,Clear,26,100.3
2287,Street Food,6,6.11,Medium,Clear,32,86.3
2288,Casual Dining,5,1.0,Low,Clear,16,33.0
2289,Cafe,1,6.34,Low,Rainy,22,49.9
2290,Fine Dining,4,13.83,Low,Clear,38,94.5
2291,Cafe,4,4.75,Medium,Rainy,7,46.6
2292,Fine Dining,1,5.18,Low,Stormy,9,50.4
2293,Fine Dining,7,1.46,High,Clear,27,75.5
2294,Cafe,4,9.42,Medium,Clear,17,68.5
2295,Fine Dining,6,12.81,Low,Rainy,28,89.3
2296,Fine Dining,5,5.62,Low,Stormy,32,81.9
2297,Casual Dining,4,3.98,Medium,Clear,21,48.8
2298,Street Food,6,14.37,Low,Rainy,10,79.0
2299,Street Food,5,11.3,Medium,Clear,31,95.9
2300,Casual Dining,6,8.72,High,Clear,33,102.6
2301,Cafe,1,4.93,High,Rainy,16,60.3
2302,Fast Food,2,3.7,Medium,Clear,39,56.6
2303,Fast Food,1,10.88,High,Rainy,9,78.0
2304,Fast Food,4,8.07,Medium,Clear,6,55.2
2305,Casual Dining,5,8.05,Medium,Rainy,15,62.2
2306,Casual Dining,6,1.57,Medium,Clear,8,29.5
2307,Fine Dining,4,7.93,Low,Clear,26,62.3
2308,Fast Food,4,12.43,Low,Clear,5,47.4
2309,Cafe,2,14.23,Medium,Clear,20,78.2
2310,Cafe,7,2.05,High,Stormy,6,60.6
2311,Fast Food,4,9.65,Medium,Clear,31,80.2
2312,Fast Food,2,8.74,Medium,Clear,16,54.9
2313,Fast Food,5,13.41,Medium,Rainy,9,75.7
2314,Casual Dining,5,11.39,Medium,Clear,9,66.4
2315,Casual Dining,6,14.5,Medium,Clear,26,99.4
2316,Casual Dining,7,14.42,High,Rainy,17,116.9
2317,Street Food,2,3.77,Medium,Clear,20,50.3
2318,Cafe,1,11.02,Low,Clear,30,73.8
2319,Cafe,5,8.19,Medium,Clear,13,61.5
2320,Fine Dining,7,3.61,Low,Clear,36,65.4
2321,Casual Dining,6,3.33,Medium,Rainy,23,61.7
2322,Street Food,1,1.68,Medium,Clear,32,49.8
2323,Street Food,5,12.04,Medium,Clear,19,78.3
2324,Cafe,5,5.21,Low,Clear,13,58.3
2325,Casual Dining,6,12.93,Low,Clear,20,74.5
2326,Fine Dining,6,9.32,Low,Clear,10,57.5
2327,Casual Dining,3,10.27,Medium,Stormy,12,80.5
2328,Fast Food,4,4.73,Low,Clear,37,60.6
2329,Casual Dining,4,7.13,Medium,Clear,36,86.2
2330,Fast Food,1,6.48,High,Stormy,38,88.0
2331,Fast Food,4,3.92,Low,Clear,6,32.1
2332,Fine Dining,1,12.57,High,Clear,17,72.4
2333,Cafe,7,9.52,High,Rainy,14,77.2
2334,Casual Dining,5,1.04,High,Clear,11,41.5
2335,Fast Food,3,12.39,High,Rainy,7,82.7
2336,Casual Dining,3,2.04,Medium,Rainy,31,66.0
2337,Cafe,5,6.35,Medium,Clear,18,58.7
2338,Cafe,6,8.78,Medium,Clear,34,93.6
2339,Street Food,2,0.61,Low,Snowy,38,75.2
2340,Cafe,2,9.97,Low,Rainy,27,79.3
2341,Fine Dining,4,10.07,Low,Clear,21,72.0
2342,Fast Food,6,9.96,Low,Stormy,19,75.2
2343,Street Food,1,2.87,Medium,Clear,11,49.2
2344,Fine Dining,7,4.21,High,Clear,7,70.3
2345,Casual Dining,3,4.09,High,Stormy,13,68.0
2346,Fast Food,4,14.42,Low,Clear,7,58.2
2347,Cafe,5,1.48,Low,Rainy,39,72.6
2348,Fast Food,6,6.72,Medium,Clear,12,57.3
2349,Casual Dining,3,13.13,Low,Rainy,30,100.0
2350,Street Food,1,11.66,High,Clear,19,89.1
